country,group,dimension,birth,death,length
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.25,0.25
Singapore,nonrecombinant,0,0,0.25,0.25
Singapore,nonrecombinant,0,0,0.25,0.25
Singapore,nonrecombinant,0,0,0.25,0.25
Singapore,nonrecombinant,0,0,0.25,0.25
Singapore,nonrecombinant,0,0,0.25,0.25
Singapore,nonrecombinant,0,0,0.25,0.25
Singapore,nonrecombinant,0,0,0.25,0.25
Singapore,nonrecombinant,0,0,0.25,0.25
Singapore,nonrecombinant,0,0,0.333333343,0.333333343
Singapore,nonrecombinant,0,0,0.333333343,0.333333343
Singapore,nonrecombinant,1,0.333333343,0.416666657,0.083333313
Singapore,nonrecombinant,1,0.333333343,0.416666657,0.083333313
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.25,0.333333343,0.083333343
Singapore,nonrecombinant,1,0.166666672,0.25,0.083333328
Singapore,nonrecombinant,1,0.166666672,0.25,0.083333328
Singapore,nonrecombinant,2,0.416666657,0.5,0.083333343
Singapore,nonrecombinant,2,0.333333343,0.416666657,0.083333313
Singapore,recombinant,0,0,0.083333336,0.083333336
Singapore,recombinant,0,0,0.083333336,0.083333336
Singapore,recombinant,0,0,0.083333336,0.083333336
Singapore,recombinant,0,0,0.083333336,0.083333336
Singapore,recombinant,0,0,0.083333336,0.083333336
Singapore,recombinant,0,0,0.083333336,0.083333336
Singapore,recombinant,0,0,0.083333336,0.083333336
Singapore,recombinant,0,0,0.083333336,0.083333336
Singapore,recombinant,0,0,0.083333336,0.083333336
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.166666672,0.166666672
Singapore,recombinant,0,0,0.25,0.25
Singapore,recombinant,0,0,0.25,0.25
Singapore,recombinant,0,0,0.25,0.25
Singapore,recombinant,0,0,0.25,0.25
Singapore,recombinant,0,0,0.25,0.25
Singapore,recombinant,0,0,0.25,0.25
Singapore,recombinant,0,0,0.25,0.25
Singapore,recombinant,0,0,0.25,0.25
Singapore,recombinant,0,0,0.25,0.25
Singapore,recombinant,0,0,0.333333343,0.333333343
Singapore,recombinant,0,0,0.333333343,0.333333343
Singapore,recombinant,1,0.333333343,0.416666657,0.083333313
Singapore,recombinant,1,0.333333343,0.416666657,0.083333313
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.25,0.333333343,0.083333343
Singapore,recombinant,1,0.166666672,0.25,0.083333328
Singapore,recombinant,1,0.166666672,0.25,0.083333328
Singapore,recombinant,2,0.416666657,0.5,0.083333343
Singapore,recombinant,2,0.333333343,0.416666657,0.083333313
South Korea,mixed,0,0,0.021739131,0.021739131
South Korea,mixed,0,0,0.217391297,0.217391297
South Korea,mixed,0,0,0.217391297,0.217391297
South Korea,mixed,0,0,0.217391297,0.217391297
South Korea,mixed,0,0,0.239130437,0.239130437
South Korea,mixed,0,0,0.260869563,0.260869563
South Korea,mixed,0,0,0.260869563,0.260869563
South Korea,mixed,0,0,0.282608688,0.282608688
